,user_id,loc_id,rank
0,1,63,1.0
1,1,63,1.0
2,1,63,1.0
3,1,63,1.0
4,1,63,1.0
5,1,63,1.0
6,1,63,1.0
7,1,63,1.0
8,1,63,1.0
9,1,63,1.0
10,1,63,1.0
11,1,63,1.0
12,1,63,1.0
13,1,64,3.0
14,1,64,3.0
15,1,64,3.0
16,1,64,3.0
17,1,64,3.0
18,1,64,3.0
19,1,64,3.0
20,1,64,3.0
21,1,64,3.0
22,1,64,3.0
23,1,64,3.0
24,1,64,3.0
25,1,64,3.0
26,1,64,3.0
27,1,64,3.0
28,1,64,3.0
29,1,64,3.0
30,1,64,3.0
31,1,65,4.0
32,1,65,4.0
33,1,67,23.0
34,1,68,5.0
35,1,68,5.0
36,1,69,9.0
37,1,71,32.0
38,1,75,39.0
39,1,77,27.0
40,1,85,24.0
41,1,85,24.0
42,1,87,6.0
43,1,87,6.0
44,1,95,20.0
45,1,102,17.0
46,1,109,74.0
47,1,189,104.0
48,1,243,137.0
49,1,395,665.0
50,1,748,491.0
51,1,748,491.0
52,1,1060,1458.0
53,1,1110,154.0
54,1,1143,243.0
55,1,1677,182.0
56,1,1680,50.0
57,1,1873,407.0
58,1,2366,1369.0
59,1,2681,51.0
60,1,6306,2461.0
61,1,6306,2461.0
62,1,6852,4283.0
63,2,59,11.0
64,2,119,3.0
65,2,119,3.0
66,2,119,3.0
67,2,119,3.0
68,2,119,3.0
69,2,177,2.0
70,2,177,2.0
71,2,288,141.0
72,2,430,407.0
73,2,430,407.0
74,2,1307,33.0
75,2,2007,2752.0
76,2,3047,791.0
77,2,3350,2817.0
78,4,748,220.0
79,4,1149,968.0
80,5,1,28.0
81,5,59,58.0
82,5,65,1.0
83,5,65,1.0
84,5,65,1.0
85,5,328,37.0
86,5,448,85.0
87,5,530,38.0
88,5,530,38.0
89,5,600,3.0
90,5,600,3.0
91,5,600,3.0
92,5,606,188.0
93,5,612,17.0
94,5,612,17.0
95,5,707,124.0
96,5,707,124.0
97,5,947,40.0
98,5,973,49.0
99,5,1136,22.0
100,5,1136,22.0
101,5,1136,22.0
102,5,1136,22.0
103,5,1141,23.0
104,5,1145,21.0
105,5,1146,130.0
106,5,1164,9.0
107,5,1173,155.0
108,5,1186,196.0
109,5,1287,13.0
110,5,1299,278.0
111,5,1433,294.0
112,5,1654,78.0
113,5,1675,428.0
114,5,1996,1596.0
115,5,2455,544.0
116,5,2589,64.0
117,5,4878,4268.0
118,5,5661,3030.0
119,5,7133,168.0
120,5,7310,45.0
121,6,58,418.0
122,6,59,14.0
123,6,65,2.0
124,6,69,5.0
125,6,78,497.0
126,6,79,200.0
127,6,353,812.0
128,6,457,1.0
129,6,457,1.0
130,6,472,20.0
131,6,473,186.0
132,6,589,21.0
133,6,619,67.0
134,6,619,67.0
135,6,1188,4.0
136,6,1210,25.0
137,6,1232,10.0
138,6,1366,420.0
139,6,1510,2506.0
140,6,1533,368.0
141,6,1627,51.0
142,6,2212,2043.0
143,6,2746,1583.0
144,6,7358,1091.0
145,8,15,434.0
146,8,23,417.0
147,8,42,58.0
148,8,65,1.0
149,8,69,8.0
150,8,69,8.0
151,8,156,626.0
152,8,165,1312.0
153,8,240,859.0
154,8,245,6972.0
155,8,248,294.0
156,8,253,1364.0
157,8,369,5415.0
158,8,374,6.0
159,8,374,6.0
160,8,374,6.0
161,8,378,71.0
162,8,383,63.0
163,8,594,41.0
164,8,606,16.0
165,8,624,110.0
166,8,711,432.0
167,8,819,844.0
168,8,1110,86.0
169,8,1185,32.0
170,8,1192,584.0
171,8,1192,584.0
172,8,1202,81.0
173,8,1291,4.0
174,8,1291,4.0
175,8,1311,46.0
176,8,1319,3.0
177,8,1319,3.0
178,8,1326,48.0
179,8,1326,48.0
180,8,1349,29.0
181,8,1349,29.0
182,8,1349,29.0
183,8,1380,335.0
184,8,1382,274.0
185,8,1613,310.0
186,8,1618,252.0
187,8,1663,256.0
188,8,1673,430.0
189,8,1680,316.0
190,8,1682,97.0
191,8,1710,40.0
192,8,1710,40.0
193,8,1710,40.0
194,8,1808,95.0
195,8,1808,95.0
196,8,1822,1495.0
197,8,1822,1495.0
198,8,2014,356.0
199,8,2200,515.0
200,8,2456,13.0
201,8,2456,13.0
202,8,2456,13.0
203,8,2498,304.0
204,8,2530,598.0
205,8,2581,800.0
206,8,2623,786.0
207,8,3171,121.0
208,8,3335,476.0
209,8,3421,4382.0
210,8,3911,978.0
211,8,4107,4086.0
212,8,4207,6810.0
213,8,4215,606.0
214,8,4215,606.0
215,8,4232,1062.0
216,8,4271,2449.0
217,8,4421,2980.0
218,8,4421,2980.0
219,8,4421,2980.0
220,8,4706,2697.0
221,8,4764,2830.0
222,8,5037,1799.0
223,8,5287,3306.0
224,8,5334,6625.0
225,8,5609,2064.0
226,8,5851,7572.0
227,8,7313,7.0
228,8,7313,7.0
229,8,7313,7.0
230,8,7313,7.0
231,8,7313,7.0
232,8,7313,7.0
233,8,7313,7.0
234,8,7313,7.0
235,8,7313,7.0
236,8,7313,7.0
237,8,7313,7.0
238,8,7313,7.0
239,8,7313,7.0
240,8,7313,7.0
241,8,7313,7.0
242,8,7313,7.0
243,8,7313,7.0
244,8,7313,7.0
245,8,7313,7.0
246,8,7313,7.0
247,8,7313,7.0
248,8,7314,51.0
249,8,7314,51.0
250,8,7314,51.0
251,15,7,12.0
252,15,127,25.0
253,15,403,22.0
254,15,403,22.0
255,15,1413,86.0
256,15,5203,1280.0
257,15,7482,5754.0
258,17,1367,180.0
259,18,61,1.0
260,18,1521,8.0
261,19,172,1557.0
262,19,237,1972.0
263,19,244,1055.0
264,19,248,508.0
265,19,250,1609.0
266,19,264,286.0
267,19,299,299.0
268,19,377,537.0
269,19,692,559.0
270,19,1001,369.0
271,19,1114,2.0
272,19,1302,763.0
273,19,1530,5.0
274,19,1783,509.0
275,19,2005,1078.0
276,19,2011,6612.0
277,19,2064,80.0
278,19,2325,90.0
279,19,2725,18.0
280,19,2855,7325.0
281,19,3905,828.0
282,19,3908,5840.0
283,19,4997,1870.0
284,19,5012,1214.0
285,19,5299,4045.0
286,19,5839,4497.0
287,19,6324,6933.0
288,19,6999,7232.0
289,19,7022,7230.0
290,19,7422,7507.0
291,19,7462,5488.0
292,21,59,27.0
293,21,244,244.0
294,21,244,244.0
295,21,299,501.0
296,21,479,124.0
297,21,1166,7.0
298,21,1567,1.0
299,21,1567,1.0
300,21,1568,4.0
301,21,2070,464.0
302,21,5868,2232.0
303,21,7344,3817.0
304,21,7344,3817.0
305,21,7344,3817.0
306,21,7356,7009.0
307,22,65,2.0
308,22,1594,72.0
309,25,150,3575.0
310,25,2151,2161.0
311,27,39,740.0
312,27,65,1.0
313,27,65,1.0
314,27,114,4311.0
315,27,359,6.0
316,27,497,9.0
317,27,497,9.0
318,27,615,1881.0
319,27,952,244.0
320,27,1143,139.0
321,27,1520,799.0
322,27,1522,604.0
323,27,1573,266.0
324,27,2963,2018.0
325,27,3039,1347.0
326,27,3039,1347.0
327,27,3970,34.0
328,27,4873,713.0
329,27,5432,5002.0
330,27,7126,7192.0
331,27,7368,1831.0
332,29,65,2.0
333,29,81,322.0
334,29,377,657.0
335,29,514,7.0
336,30,59,97.0
337,30,692,166.0
338,30,873,3399.0
339,30,1702,15.0
340,30,2697,2337.0
341,30,7051,885.0
342,30,7551,6233.0
343,31,567,410.0
344,38,59,183.0
345,38,59,183.0
346,38,59,183.0
347,38,59,183.0
348,38,157,366.0
349,40,8,15.0
350,40,389,170.0
351,40,721,1622.0
352,40,874,718.0
353,40,1489,3290.0
354,40,1744,3919.0
355,40,2003,49.0
356,40,2008,1.0
357,40,2161,729.0
358,40,3138,480.0
359,40,4069,1409.0
360,40,4069,1409.0
361,40,4448,5229.0
362,40,4994,44.0
363,40,5564,2503.0
364,40,6349,34.0
365,40,7323,56.0
366,40,7323,56.0
367,40,7323,56.0
368,41,2072,6.0
369,41,6343,2134.0
370,43,397,145.0
371,43,606,4.0
372,43,1406,309.0
373,43,5023,1438.0
374,46,2130,1.0
375,46,2174,1437.0
376,51,2030,810.0
377,53,60,13.0
378,53,65,4.0
379,53,65,4.0
380,53,65,4.0
381,53,65,4.0
382,53,209,98.0
383,53,1052,2585.0
384,53,1116,41.0
385,53,1213,35.0
386,53,1307,44.0
387,53,2230,5.0
388,53,2231,3.0
389,53,2278,1976.0
390,53,2334,96.0
391,53,7305,1101.0
392,53,7325,39.0
393,53,7445,1504.0
394,58,61,225.0
395,58,374,48.0
396,58,418,229.0
397,58,418,229.0
398,58,467,239.0
399,58,479,388.0
400,58,606,228.0
401,58,662,552.0
402,58,957,2494.0
403,58,1112,98.0
404,58,1143,68.0
405,58,1188,146.0
406,58,1188,146.0
407,58,1239,150.0
408,58,1262,921.0
409,58,1606,270.0
410,58,1640,698.0
411,58,1713,108.0
412,58,1713,108.0
413,58,1720,1015.0
414,58,2192,4352.0
415,58,2222,382.0
416,58,2334,107.0
417,58,2336,43.0
418,58,2344,11.0
419,58,2357,1.0
420,58,2357,1.0
421,58,2362,6.0
422,58,2821,1452.0
423,58,2821,1452.0
424,58,2821,1452.0
425,58,3423,3606.0
426,58,3567,2110.0
427,58,3707,1620.0
428,58,3959,7305.0
429,58,3959,7305.0
430,58,4011,3156.0
431,58,4732,1663.0
432,58,7019,3592.0
433,58,7326,44.0
434,60,65,1.0
435,63,4,20.0
436,63,30,197.0
437,63,42,10.0
438,63,69,8.0
439,63,69,8.0
440,63,209,22.0
441,63,389,21.0
442,63,389,21.0
443,63,394,67.0
444,63,403,3.0
445,63,408,7.0
446,63,519,73.0
447,63,692,183.0
448,63,1120,43.0
449,63,1190,12.0
450,63,1254,5.0
451,63,1254,5.0
452,63,1254,5.0
453,63,1254,5.0
454,63,1256,55.0
455,63,1274,18.0
456,63,1291,42.0
457,63,1381,15.0
458,63,1381,15.0
459,63,1606,11.0
460,63,1621,223.0
461,63,1909,26.0
462,63,2131,963.0
463,63,2410,37.0
464,63,2418,116.0
465,63,2890,1354.0
466,63,4176,1447.0
467,63,4544,1094.0
468,63,7302,2771.0
469,63,7330,38.0
470,63,7330,38.0
471,63,7332,100.0
472,64,59,2.0
473,64,65,1.0
474,64,65,1.0
475,64,1256,4.0
476,64,1256,4.0
477,64,1563,4030.0
478,64,7317,172.0
479,66,32,26.0
480,66,32,26.0
481,66,59,102.0
482,66,166,3021.0
483,66,346,10.0
484,66,364,690.0
485,66,403,11.0
486,66,416,65.0
487,66,446,76.0
488,66,526,3007.0
489,66,551,93.0
490,66,552,55.0
491,66,835,2979.0
492,66,1150,99.0
493,66,1188,3978.0
494,66,1262,116.0
495,66,1670,287.0
496,66,1851,146.0
497,66,2415,1803.0
498,66,2454,3.0
499,66,2455,103.0
500,66,2481,13.0
501,66,2481,13.0
502,66,2482,57.0
503,66,2482,57.0
504,66,2795,899.0
505,66,2993,1837.0
506,66,3309,3340.0
507,66,3829,4662.0
508,66,4080,3262.0
509,66,4180,5849.0
510,66,4224,1816.0
511,66,6605,1482.0
512,66,6616,5093.0
513,66,6953,7314.0
514,66,7017,2547.0
515,66,7302,2842.0
516,66,7327,1521.0
517,66,7329,7142.0
518,66,7332,143.0
519,66,7396,7272.0
520,68,65,1.0
521,68,65,1.0
522,68,65,1.0
523,68,123,288.0
524,68,409,191.0
525,68,1267,965.0
526,68,1274,131.0
527,68,1579,1399.0
528,68,1608,15.0
529,68,1720,28.0
530,68,1720,28.0
531,68,1866,1598.0
532,68,1916,558.0
533,68,1971,2204.0
534,68,2030,110.0
535,68,2133,5012.0
536,68,2380,351.0
537,68,2429,300.0
538,68,2552,119.0
539,68,3071,475.0
540,68,3446,311.0
541,68,3788,828.0
542,68,3820,777.0
543,68,4373,6374.0
544,68,4885,6662.0
545,70,689,3.0
546,71,81,166.0
547,71,394,5.0
548,71,691,51.0
549,71,1295,59.0
550,71,1360,587.0
551,71,2081,11.0
552,71,2260,160.0
553,71,2307,1548.0
554,71,4994,2732.0
555,75,65,9.0
556,77,2978,1329.0
557,80,79,6.0
558,80,359,55.0
559,80,359,55.0
560,80,374,59.0
561,80,1527,221.0
562,80,1573,212.0
563,80,1654,92.0
564,80,3547,214.0
565,80,4176,1493.0
566,80,4986,1550.0
567,81,7,3.0
568,81,446,7.0
569,81,7337,50.0
570,81,7337,50.0
571,81,7337,50.0
572,81,7337,50.0
573,81,7337,50.0
574,83,1723,790.0
575,88,3047,420.0
576,88,5036,2018.0
577,89,65,1.0
578,89,2029,602.0
579,93,59,12.0
580,93,65,2.0
581,93,65,2.0
582,93,446,2543.0
583,93,551,4484.0
584,93,1202,73.0
585,93,1676,5720.0
586,93,2200,11.0
587,93,2524,129.0
588,93,5037,283.0
589,93,7374,4323.0
590,94,34,197.0
591,94,389,59.0
592,94,514,2.0
593,94,514,2.0
594,94,637,17.0
595,94,662,719.0
596,94,1253,13.0
597,94,1349,186.0
598,94,1874,3.0
599,94,1876,3169.0
600,94,2482,906.0
601,94,2815,4575.0
602,94,6162,5974.0
603,95,0,521.0
604,95,12,159.0
605,95,38,304.0
606,95,58,7.0
607,95,158,9.0
608,95,169,679.0
609,95,241,1128.0
610,95,294,473.0
611,95,395,14.0
612,95,510,21.0
613,95,535,514.0
614,95,802,2419.0
615,95,803,485.0
616,95,810,741.0
617,95,1050,273.0
618,95,1271,28.0
619,95,1271,28.0
620,95,1510,282.0
621,95,1562,32.0
622,95,1583,71.0
623,95,1654,529.0
624,95,2055,1256.0
625,95,2235,303.0
626,95,2260,217.0
627,95,2269,442.0
628,95,2768,3438.0
629,95,2863,5.0
630,95,2866,1.0
631,95,2866,1.0
632,95,2866,1.0
633,95,2866,1.0
634,95,2866,1.0
635,95,2866,1.0
636,95,2868,6.0
637,95,2874,2.0
638,95,2874,2.0
639,95,2874,2.0
640,95,2877,16.0
641,95,2905,139.0
642,95,2914,210.0
643,95,2915,127.0
644,95,2956,112.0
645,95,2961,162.0
646,95,2963,27.0
647,95,3021,1332.0
648,95,3231,925.0
649,95,3296,1739.0
650,95,3528,7177.0
651,95,4685,5064.0
652,95,4741,4526.0
653,95,5449,1735.0
654,95,5514,3001.0
655,95,6227,7409.0
656,95,6228,7509.0
657,95,6230,3012.0
658,95,7437,2240.0
659,95,7563,6129.0
660,100,65,2.0
661,101,65,18.0
662,101,526,527.0
663,101,1360,10.0
664,101,1363,104.0
665,101,1371,35.0
666,101,1533,515.0
667,101,3993,2405.0
668,104,691,615.0
669,104,1149,999.0
670,104,2363,2972.0
671,105,3820,1112.0
672,105,6967,3749.0
673,106,462,17.0
674,106,462,17.0
675,106,921,827.0
676,108,59,6.0
677,108,1114,2.0
678,108,7365,7252.0
679,109,7,12.0
680,109,11,19.0
681,109,249,1086.0
682,109,340,6973.0
683,109,1186,77.0
684,109,1379,9.0
685,109,1814,1650.0
686,109,1873,580.0
687,109,2067,5139.0
688,109,2159,559.0
689,109,2243,3554.0
690,109,2393,5213.0
691,109,2594,1428.0
692,109,2818,1697.0
693,109,6646,7331.0
694,110,31,18.0
695,110,65,2.0
696,110,65,2.0
697,110,69,21.0
698,110,139,82.0
699,110,162,15.0
700,110,204,50.0
701,110,299,6.0
702,110,359,3.0
703,110,359,3.0
704,110,448,276.0
705,110,465,5.0
706,110,530,100.0
707,110,606,176.0
708,110,613,17.0
709,110,686,1393.0
710,110,740,23.0
711,110,766,3727.0
712,110,1362,567.0
713,110,2150,201.0
714,110,2180,924.0
715,110,2498,108.0
716,110,2725,1.0
717,110,3101,3243.0
718,110,3101,3243.0
719,110,3339,185.0
720,110,3352,59.0
721,110,3365,19.0
722,110,3368,12.0
723,110,4017,951.0
724,110,5057,3800.0
725,110,5888,3105.0
726,110,7310,188.0
727,110,7310,188.0
728,110,7326,2216.0
729,110,7344,66.0
730,126,62,336.0
731,126,133,249.0
732,126,159,560.0
733,126,1360,9.0
734,126,1417,275.0
735,126,2030,1112.0
736,126,2127,558.0
737,131,4,4.0
738,131,209,59.0
739,131,1537,3.0
740,131,3322,2374.0
741,136,430,3560.0
742,139,1379,3.0
743,140,2379,708.0
744,146,65,1.0
745,146,65,1.0
746,146,65,1.0
747,146,65,1.0
748,146,65,1.0
749,146,65,1.0
750,146,72,583.0
751,146,133,264.0
752,146,139,45.0
753,146,227,712.0
754,146,374,20.0
755,146,374,20.0
756,146,394,459.0
757,146,403,10.0
758,146,408,596.0
759,146,495,414.0
760,146,795,170.0
761,146,904,114.0
762,146,919,372.0
763,146,953,1078.0
764,146,1120,17.0
765,146,1143,237.0
766,146,1199,97.0
