,user_id,loc_id,repeated,rank
185,6,50,1.0,1.0
186,6,50,1.0,1.0
187,6,50,1.0,1.0
188,6,50,1.0,1.0
189,6,50,1.0,1.0
190,6,50,1.0,1.0
191,6,50,1.0,1.0
192,6,50,1.0,1.0
193,6,50,1.0,1.0
194,6,50,1.0,1.0
195,6,50,1.0,1.0
196,6,50,1.0,1.0
197,6,50,1.0,1.0
198,6,50,1.0,1.0
199,6,50,1.0,1.0
200,6,50,1.0,1.0
201,6,50,1.0,1.0
202,6,50,1.0,1.0
203,6,50,1.0,1.0
204,6,50,1.0,1.0
205,6,50,1.0,1.0
206,6,50,1.0,1.0
207,6,50,1.0,1.0
208,6,50,1.0,1.0
209,6,50,1.0,1.0
210,6,50,1.0,1.0
211,6,50,1.0,1.0
212,6,50,1.0,1.0
213,6,50,1.0,1.0
214,6,50,1.0,1.0
215,6,50,1.0,1.0
216,6,50,1.0,1.0
217,6,50,1.0,1.0
218,6,50,1.0,1.0
219,6,50,1.0,1.0
220,6,50,1.0,1.0
221,6,50,1.0,1.0
222,6,50,1.0,1.0
223,6,50,1.0,1.0
224,6,50,1.0,1.0
225,6,50,1.0,1.0
226,6,50,1.0,1.0
227,6,50,1.0,1.0
228,6,50,1.0,1.0
229,6,50,1.0,1.0
230,6,50,1.0,1.0
231,6,50,1.0,1.0
232,6,50,1.0,1.0
233,6,50,1.0,1.0
234,6,50,1.0,1.0
235,6,50,1.0,1.0
236,6,50,1.0,1.0
237,6,50,1.0,1.0
238,6,50,1.0,1.0
239,6,50,1.0,1.0
240,6,50,1.0,1.0
241,6,50,1.0,1.0
242,6,50,1.0,1.0
243,6,50,1.0,1.0
244,6,50,1.0,1.0
245,6,50,1.0,1.0
246,6,50,1.0,1.0
247,6,50,1.0,1.0
248,6,50,1.0,1.0
249,6,50,1.0,1.0
250,6,50,1.0,1.0
251,6,50,1.0,1.0
252,6,50,1.0,1.0
253,6,50,1.0,1.0
254,6,50,1.0,1.0
255,6,50,1.0,1.0
256,6,50,1.0,1.0
257,6,50,1.0,1.0
258,6,50,1.0,1.0
259,6,50,1.0,1.0
260,6,50,1.0,1.0
261,6,50,1.0,1.0
262,6,50,1.0,1.0
263,6,50,1.0,1.0
264,6,50,1.0,1.0
265,6,50,1.0,1.0
266,6,50,1.0,1.0
267,6,50,1.0,1.0
268,6,50,1.0,1.0
269,6,50,1.0,1.0
270,6,50,1.0,1.0
271,6,50,1.0,1.0
272,6,50,1.0,1.0
273,6,50,1.0,1.0
274,6,50,1.0,1.0
275,6,50,1.0,1.0
276,6,50,1.0,1.0
277,6,50,1.0,1.0
278,6,50,1.0,1.0
279,6,50,1.0,1.0
280,6,50,1.0,1.0
281,6,50,1.0,1.0
282,6,50,1.0,1.0
283,6,50,1.0,1.0
284,6,50,1.0,1.0
285,6,50,1.0,1.0
286,6,50,1.0,1.0
287,6,50,1.0,1.0
288,6,50,1.0,1.0
289,6,50,1.0,1.0
290,6,50,1.0,1.0
291,6,50,1.0,1.0
292,6,50,1.0,1.0
293,6,50,1.0,1.0
294,6,50,1.0,1.0
295,8,766,0.0,1722.0
296,8,1728,0.0,1944.0
297,16,5470,0.0,5619.0
298,19,52,1.0,4.0
299,19,140,1.0,23.0
300,27,482,0.0,1804.0
301,29,201,1.0,1.0
302,29,201,1.0,1.0
303,29,201,1.0,1.0
304,29,201,1.0,1.0
305,29,201,1.0,1.0
306,29,211,1.0,5.0
307,29,211,1.0,5.0
308,29,211,1.0,5.0
309,29,211,1.0,5.0
310,29,211,1.0,5.0
311,29,211,1.0,5.0
312,29,211,1.0,5.0
313,29,211,1.0,5.0
314,29,211,1.0,5.0
315,29,5756,0.0,2758.0
316,29,6299,1.0,28.0
317,30,223,1.0,1.0
318,30,223,1.0,1.0
319,30,223,1.0,1.0
320,30,223,1.0,1.0
321,30,223,1.0,1.0
322,30,223,1.0,1.0
323,30,223,1.0,1.0
324,30,223,1.0,1.0
325,30,223,1.0,1.0
326,30,223,1.0,1.0
327,30,223,1.0,1.0
328,30,223,1.0,1.0
329,30,223,1.0,1.0
330,30,223,1.0,1.0
331,30,223,1.0,1.0
332,30,223,1.0,1.0
333,30,223,1.0,1.0
334,30,223,1.0,1.0
335,30,223,1.0,1.0
336,30,223,1.0,1.0
337,30,223,1.0,1.0
338,30,223,1.0,1.0
339,30,223,1.0,1.0
340,30,223,1.0,1.0
341,30,223,1.0,1.0
342,30,223,1.0,1.0
343,30,223,1.0,1.0
344,30,223,1.0,1.0
345,30,223,1.0,1.0
346,30,223,1.0,1.0
347,30,223,1.0,1.0
348,30,223,1.0,1.0
349,30,223,1.0,1.0
350,30,223,1.0,1.0
351,30,223,1.0,1.0
352,30,223,1.0,1.0
353,30,223,1.0,1.0
354,35,236,1.0,1.0
355,35,236,1.0,1.0
356,35,236,1.0,1.0
357,35,236,1.0,1.0
358,35,236,1.0,1.0
359,35,236,1.0,1.0
360,36,1321,0.0,1691.0
361,36,3849,0.0,455.0
362,37,1,1.0,2.0
363,37,1,1.0,2.0
364,37,1,1.0,2.0
365,37,290,1.0,1.0
366,37,290,1.0,1.0
367,37,290,1.0,1.0
368,37,290,1.0,1.0
369,37,290,1.0,1.0
370,37,290,1.0,1.0
371,37,290,1.0,1.0
372,37,290,1.0,1.0
373,37,290,1.0,1.0
374,37,290,1.0,1.0
375,37,290,1.0,1.0
376,37,290,1.0,1.0
377,37,290,1.0,1.0
378,37,290,1.0,1.0
379,37,290,1.0,1.0
380,37,290,1.0,1.0
381,37,290,1.0,1.0
382,37,290,1.0,1.0
383,37,290,1.0,1.0
384,37,290,1.0,1.0
385,37,290,1.0,1.0
386,37,290,1.0,1.0
387,37,290,1.0,1.0
388,37,290,1.0,1.0
389,37,290,1.0,1.0
390,37,290,1.0,1.0
391,37,290,1.0,1.0
392,37,290,1.0,1.0
393,37,290,1.0,1.0
394,37,290,1.0,1.0
395,37,290,1.0,1.0
396,37,290,1.0,1.0
397,37,290,1.0,1.0
398,37,290,1.0,1.0
399,37,290,1.0,1.0
400,37,290,1.0,1.0
401,37,290,1.0,1.0
402,37,290,1.0,1.0
403,37,290,1.0,1.0
404,37,290,1.0,1.0
405,37,290,1.0,1.0
406,37,290,1.0,1.0
407,37,290,1.0,1.0
408,37,290,1.0,1.0
409,37,290,1.0,1.0
410,37,290,1.0,1.0
411,37,290,1.0,1.0
412,37,290,1.0,1.0
413,37,290,1.0,1.0
414,37,290,1.0,1.0
415,37,290,1.0,1.0
416,37,290,1.0,1.0
417,37,290,1.0,1.0
418,37,290,1.0,1.0
419,37,290,1.0,1.0
420,37,290,1.0,1.0
421,37,290,1.0,1.0
422,37,290,1.0,1.0
423,37,290,1.0,1.0
424,37,290,1.0,1.0
425,37,290,1.0,1.0
426,37,290,1.0,1.0
427,37,290,1.0,1.0
428,37,290,1.0,1.0
429,37,290,1.0,1.0
430,37,290,1.0,1.0
431,37,290,1.0,1.0
432,37,290,1.0,1.0
433,37,290,1.0,1.0
434,37,290,1.0,1.0
435,37,290,1.0,1.0
436,37,290,1.0,1.0
437,37,290,1.0,1.0
438,37,290,1.0,1.0
439,37,290,1.0,1.0
440,37,290,1.0,1.0
441,37,290,1.0,1.0
442,37,290,1.0,1.0
443,37,290,1.0,1.0
444,37,290,1.0,1.0
445,37,290,1.0,1.0
446,37,290,1.0,1.0
447,37,290,1.0,1.0
448,37,290,1.0,1.0
449,37,290,1.0,1.0
450,37,290,1.0,1.0
451,37,290,1.0,1.0
452,37,290,1.0,1.0
453,37,290,1.0,1.0
454,37,290,1.0,1.0
455,37,290,1.0,1.0
456,37,290,1.0,1.0
457,37,290,1.0,1.0
458,37,290,1.0,1.0
459,37,290,1.0,1.0
460,37,290,1.0,1.0
461,37,290,1.0,1.0
462,37,290,1.0,1.0
463,37,290,1.0,1.0
464,37,290,1.0,1.0
465,37,290,1.0,1.0
466,37,290,1.0,1.0
467,37,290,1.0,1.0
468,37,290,1.0,1.0
469,37,290,1.0,1.0
470,37,290,1.0,1.0
471,37,290,1.0,1.0
472,37,290,1.0,1.0
473,37,290,1.0,1.0
474,37,290,1.0,1.0
475,37,290,1.0,1.0
476,37,290,1.0,1.0
477,37,290,1.0,1.0
478,37,290,1.0,1.0
479,37,290,1.0,1.0
480,37,290,1.0,1.0
481,37,290,1.0,1.0
482,37,290,1.0,1.0
483,37,290,1.0,1.0
484,37,290,1.0,1.0
485,37,290,1.0,1.0
486,37,290,1.0,1.0
487,37,290,1.0,1.0
488,37,290,1.0,1.0
489,37,290,1.0,1.0
490,37,290,1.0,1.0
491,37,290,1.0,1.0
492,37,290,1.0,1.0
493,37,290,1.0,1.0
494,37,290,1.0,1.0
495,37,290,1.0,1.0
496,37,290,1.0,1.0
497,37,290,1.0,1.0
498,37,290,1.0,1.0
499,37,290,1.0,1.0
500,37,290,1.0,1.0
501,37,290,1.0,1.0
502,37,290,1.0,1.0
503,37,290,1.0,1.0
504,37,290,1.0,1.0
505,37,290,1.0,1.0
506,37,290,1.0,1.0
507,37,290,1.0,1.0
508,37,290,1.0,1.0
509,37,290,1.0,1.0
510,37,290,1.0,1.0
511,37,290,1.0,1.0
512,37,290,1.0,1.0
513,37,290,1.0,1.0
514,37,290,1.0,1.0
515,37,290,1.0,1.0
516,37,290,1.0,1.0
517,37,291,1.0,3.0
518,37,291,1.0,3.0
519,37,291,1.0,3.0
520,37,291,1.0,3.0
521,37,291,1.0,3.0
522,37,291,1.0,3.0
523,37,291,1.0,3.0
524,37,291,1.0,3.0
525,37,291,1.0,3.0
526,37,291,1.0,3.0
527,38,290,1.0,4.0
528,38,1560,0.0,1440.0
529,43,290,1.0,1.0
530,43,290,1.0,1.0
531,43,290,1.0,1.0
532,43,290,1.0,1.0
533,43,290,1.0,1.0
534,43,290,1.0,1.0
535,43,290,1.0,1.0
536,43,290,1.0,1.0
537,43,290,1.0,1.0
538,52,1603,0.0,705.0
539,52,1603,0.0,705.0
540,52,8355,0.0,6492.0
541,59,137,0.0,121.0
542,61,479,1.0,115.0
543,61,6551,0.0,1326.0
544,62,122,1.0,1.0
545,62,122,1.0,1.0
546,62,122,1.0,1.0
547,62,122,1.0,1.0
548,62,122,1.0,1.0
549,64,443,1.0,6.0
550,77,691,0.0,272.0
551,81,618,1.0,1.0
552,81,618,1.0,1.0
553,81,618,1.0,1.0
554,81,618,1.0,1.0
555,82,3,1.0,7.0
556,82,3,1.0,7.0
557,82,637,1.0,4.0
558,82,637,1.0,4.0
559,84,642,1.0,1.0
560,84,642,1.0,1.0
561,84,642,1.0,1.0
562,84,642,1.0,1.0
563,84,642,1.0,1.0
564,84,642,1.0,1.0
565,84,642,1.0,1.0
566,84,642,1.0,1.0
567,84,642,1.0,1.0
568,84,642,1.0,1.0
569,84,964,0.0,830.0
570,90,5421,0.0,837.0
571,94,66,1.0,6.0
572,94,66,1.0,6.0
573,94,66,1.0,6.0
574,94,225,1.0,1.0
575,94,225,1.0,1.0
576,94,1622,0.0,414.0
577,95,1209,0.0,682.0
578,97,2782,0.0,2835.0
579,97,3511,0.0,838.0
580,98,910,0.0,221.0
581,98,910,0.0,221.0
582,98,3229,0.0,481.0
583,98,9354,0.0,5986.0
584,99,856,1.0,2.0
585,99,856,1.0,2.0
586,99,856,1.0,2.0
587,99,856,1.0,2.0
588,99,858,1.0,1.0
589,99,858,1.0,1.0
590,99,858,1.0,1.0
591,99,858,1.0,1.0
592,102,73,1.0,1.0
593,102,73,1.0,1.0
594,102,73,1.0,1.0
595,107,1917,0.0,413.0
596,108,903,1.0,1.0
597,109,1,1.0,1.0
598,109,1,1.0,1.0
599,109,1,1.0,1.0
600,109,1,1.0,1.0
601,109,1,1.0,1.0
602,109,1,1.0,1.0
603,109,1,1.0,1.0
604,109,1,1.0,1.0
605,109,1,1.0,1.0
606,109,1,1.0,1.0
607,109,1,1.0,1.0
608,109,1,1.0,1.0
609,109,1,1.0,1.0
610,109,1,1.0,1.0
611,109,1,1.0,1.0
612,109,1,1.0,1.0
613,109,1,1.0,1.0
614,109,1,1.0,1.0
615,109,1,1.0,1.0
616,109,1,1.0,1.0
617,109,1,1.0,1.0
618,109,1,1.0,1.0
619,109,1,1.0,1.0
620,109,1,1.0,1.0
621,109,1,1.0,1.0
622,109,1,1.0,1.0
623,109,1,1.0,1.0
624,109,1,1.0,1.0
625,109,1,1.0,1.0
626,109,1,1.0,1.0
627,109,1,1.0,1.0
628,109,1,1.0,1.0
629,109,1,1.0,1.0
630,109,1,1.0,1.0
631,109,1,1.0,1.0
632,109,1,1.0,1.0
633,109,1,1.0,1.0
634,109,1,1.0,1.0
635,109,1,1.0,1.0
636,109,1,1.0,1.0
637,109,1,1.0,1.0
638,109,1,1.0,1.0
639,109,1,1.0,1.0
640,109,1,1.0,1.0
641,109,1,1.0,1.0
642,109,1,1.0,1.0
643,109,1,1.0,1.0
644,109,1,1.0,1.0
645,109,1,1.0,1.0
646,109,1,1.0,1.0
647,109,1,1.0,1.0
648,109,1,1.0,1.0
649,109,1,1.0,1.0
650,109,1,1.0,1.0
651,109,1,1.0,1.0
652,109,1,1.0,1.0
653,109,1,1.0,1.0
654,109,1,1.0,1.0
655,109,1,1.0,1.0
656,109,1,1.0,1.0
657,109,1,1.0,1.0
658,109,1,1.0,1.0
659,109,1,1.0,1.0
660,109,1,1.0,1.0
661,109,1,1.0,1.0
662,109,1,1.0,1.0
663,109,1,1.0,1.0
664,109,1,1.0,1.0
665,109,1,1.0,1.0
666,109,1,1.0,1.0
667,109,1,1.0,1.0
668,109,1,1.0,1.0
669,109,1,1.0,1.0
670,109,1,1.0,1.0
671,109,1,1.0,1.0
672,109,1,1.0,1.0
673,109,1,1.0,1.0
674,109,1,1.0,1.0
675,109,1,1.0,1.0
676,109,1,1.0,1.0
677,109,1,1.0,1.0
678,109,1,1.0,1.0
679,109,3,1.0,2.0
680,109,54,1.0,6.0
681,109,66,1.0,3.0
682,109,66,1.0,3.0
683,109,600,1.0,137.0
684,109,600,1.0,137.0
685,109,600,1.0,137.0
686,109,600,1.0,137.0
687,109,694,1.0,82.0
688,109,694,1.0,82.0
689,109,694,1.0,82.0
690,109,729,0.0,312.0
691,109,729,0.0,312.0
692,109,918,1.0,55.0
693,109,919,1.0,170.0
694,109,921,1.0,9.0
695,109,921,1.0,9.0
696,109,934,1.0,14.0
697,109,947,1.0,31.0
698,109,960,1.0,97.0
699,109,975,1.0,26.0
700,109,975,1.0,26.0
701,109,975,1.0,26.0
702,109,975,1.0,26.0
703,109,975,1.0,26.0
704,109,975,1.0,26.0
705,109,975,1.0,26.0
706,109,975,1.0,26.0
707,109,975,1.0,26.0
708,109,975,1.0,26.0
709,109,975,1.0,26.0
710,109,975,1.0,26.0
711,109,975,1.0,26.0
712,109,975,1.0,26.0
713,109,975,1.0,26.0
714,109,975,1.0,26.0
715,109,975,1.0,26.0
716,109,975,1.0,26.0
717,109,975,1.0,26.0
718,109,975,1.0,26.0
719,109,975,1.0,26.0
720,109,975,1.0,26.0
721,109,976,1.0,21.0
722,109,976,1.0,21.0
723,109,976,1.0,21.0
724,109,1467,0.0,285.0
725,109,2171,0.0,324.0
726,109,2171,0.0,324.0
727,109,2171,0.0,324.0
728,109,2267,0.0,4588.0
729,109,2267,0.0,4588.0
730,109,2891,0.0,428.0
731,109,3914,0.0,9551.0
732,109,4761,0.0,1322.0
733,109,4761,0.0,1322.0
734,109,8645,0.0,8315.0
735,109,9854,1.0,19.0
736,131,122,1.0,1.0
737,131,122,1.0,1.0
738,131,122,1.0,1.0
739,131,122,1.0,1.0
740,131,122,1.0,1.0
741,131,122,1.0,1.0
742,131,122,1.0,1.0
743,131,122,1.0,1.0
744,131,122,1.0,1.0
745,131,122,1.0,1.0
746,131,122,1.0,1.0
747,131,543,1.0,4.0
748,131,543,1.0,4.0
749,131,543,1.0,4.0
750,131,543,1.0,4.0
751,131,1031,1.0,2.0
752,131,1031,1.0,2.0
753,131,1031,1.0,2.0
754,131,1031,1.0,2.0
755,131,1031,1.0,2.0
756,131,1031,1.0,2.0
757,131,1031,1.0,2.0
758,131,1031,1.0,2.0
759,131,1031,1.0,2.0
760,131,1031,1.0,2.0
761,131,1031,1.0,2.0
762,131,1031,1.0,2.0
763,131,1031,1.0,2.0
764,140,290,1.0,1.0
765,140,290,1.0,1.0
766,140,290,1.0,1.0
767,140,290,1.0,1.0
768,140,290,1.0,1.0
769,140,290,1.0,1.0
770,140,290,1.0,1.0
771,140,290,1.0,1.0
772,140,290,1.0,1.0
773,140,290,1.0,1.0
774,140,290,1.0,1.0
775,140,290,1.0,1.0
776,140,290,1.0,1.0
777,140,290,1.0,1.0
778,140,290,1.0,1.0
779,140,290,1.0,1.0
780,140,290,1.0,1.0
781,140,290,1.0,1.0
782,140,290,1.0,1.0
783,143,579,1.0,2.0
784,143,1031,1.0,1.0
785,143,1031,1.0,1.0
786,143,1031,1.0,1.0
787,143,1031,1.0,1.0
788,143,1031,1.0,1.0
789,143,1031,1.0,1.0
790,143,1031,1.0,1.0
791,144,383,1.0,1.0
792,146,5088,0.0,6209.0
793,146,5088,0.0,6209.0
794,147,75,0.0,21.0
795,147,249,0.0,518.0
796,151,73,0.0,9.0
797,151,2013,0.0,2622.0
798,154,2707,0.0,614.0
799,154,2928,0.0,1909.0
800,154,6172,0.0,2654.0
801,157,73,1.0,18.0
802,157,165,0.0,360.0
803,157,959,1.0,13.0
804,157,1121,1.0,1.0
805,157,1121,1.0,1.0
806,157,1121,1.0,1.0
807,157,1121,1.0,1.0
808,157,1121,1.0,1.0
809,157,1121,1.0,1.0
810,157,1121,1.0,1.0
811,157,1121,1.0,1.0
812,157,1122,1.0,4.0
813,157,1122,1.0,4.0
814,157,1122,1.0,4.0
815,157,1141,1.0,5.0
816,157,1141,1.0,5.0
817,157,1141,1.0,5.0
818,157,1152,1.0,3.0
819,157,1155,1.0,8.0
820,157,1155,1.0,8.0
821,157,1155,1.0,8.0
822,157,1155,1.0,8.0
823,157,1155,1.0,8.0
824,157,1155,1.0,8.0
825,157,1155,1.0,8.0
826,157,1162,1.0,14.0
827,157,1171,1.0,2.0
828,157,1173,1.0,6.0
829,157,1173,1.0,6.0
830,157,1173,1.0,6.0
831,157,1173,1.0,6.0
832,157,1175,1.0,7.0
833,157,1177,1.0,10.0
834,157,1177,1.0,10.0
835,157,1637,0.0,1542.0
836,157,2438,0.0,2665.0
837,157,5025,0.0,7277.0
838,157,5695,0.0,8404.0
839,157,6109,0.0,1397.0
840,157,7080,0.0,4259.0
841,157,8689,0.0,6808.0
842,157,10138,0.0,9639.0
843,157,10210,0.0,7429.0
844,162,352,0.0,146.0
845,162,598,1.0,6.0
846,162,1380,0.0,421.0
847,162,5453,0.0,8939.0
848,162,5840,0.0,3576.0
849,163,1207,1.0,2.0
850,163,1207,1.0,2.0
851,163,1207,1.0,2.0
852,163,1207,1.0,2.0
853,163,1207,1.0,2.0
854,165,109,0.0,45.0
855,169,1237,1.0,3.0
856,169,1240,1.0,2.0
857,169,1240,1.0,2.0
858,169,2146,1.0,17.0
859,170,1,0.0,62.0
860,170,71,0.0,21.0
861,170,3450,0.0,394.0
862,170,3450,0.0,394.0
863,171,397,1.0,2.0
864,173,420,0.0,300.0
865,173,420,0.0,300.0
866,173,444,0.0,812.0
867,173,774,1.0,9.0
868,173,774,1.0,9.0
869,173,790,0.0,654.0
870,173,790,0.0,654.0
871,173,1055,1.0,1.0
872,173,1291,1.0,11.0
873,173,1295,1.0,5.0
874,173,1297,1.0,24.0
875,173,1309,1.0,4.0
876,173,1309,1.0,4.0
877,173,2020,0.0,1860.0
878,173,2169,0.0,428.0
879,173,2169,0.0,428.0
880,173,3849,1.0,51.0
881,178,1166,1.0,5.0
882,178,1986,1.0,14.0
883,179,73,1.0,25.0
884,179,77,1.0,28.0
885,179,77,1.0,28.0
886,179,245,1.0,3.0
887,179,1368,1.0,4.0
888,179,1380,1.0,20.0
889,179,1387,1.0,47.0
890,179,3013,0.0,4105.0
891,183,73,1.0,2.0
892,183,225,1.0,4.0
893,183,450,0.0,553.0
894,183,450,0.0,553.0
895,183,544,1.0,1.0
896,183,544,1.0,1.0
897,183,544,1.0,1.0
898,183,544,1.0,1.0
899,183,1246,0.0,558.0
900,183,6214,0.0,849.0
901,184,846,0.0,220.0
902,184,3212,0.0,1516.0
903,184,7277,0.0,5829.0
904,186,3,1.0,2.0
905,186,446,1.0,1.0
906,186,446,1.0,1.0
907,186,446,1.0,1.0
908,186,446,1.0,1.0
909,189,5754,0.0,3577.0
910,190,54,0.0,74.0
911,190,1056,0.0,706.0
912,190,1181,0.0,199.0
913,194,1480,1.0,1.0
914,195,3,0.0,13.0
915,195,53,1.0,10.0
916,195,53,1.0,10.0
917,198,290,1.0,1.0
918,198,290,1.0,1.0
919,199,1492,1.0,1.0
920,199,1492,1.0,1.0
921,199,1492,1.0,1.0
922,199,1492,1.0,1.0
923,199,1492,1.0,1.0
924,199,1492,1.0,1.0
925,199,1492,1.0,1.0
926,199,1492,1.0,1.0
927,199,1495,1.0,4.0
928,199,1495,1.0,4.0
929,199,1495,1.0,4.0
930,199,10107,1.0,34.0
931,203,1527,1.0,1.0
932,204,3049,1.0,21.0
933,208,2104,0.0,834.0
934,211,675,1.0,1.0
935,214,78,0.0,27.0
936,219,109,1.0,1.0
937,221,1591,1.0,1.0
938,222,1309,1.0,15.0
939,225,1614,1.0,1.0
940,225,1614,1.0,1.0
941,225,1614,1.0,1.0
942,225,1614,1.0,1.0
943,225,1614,1.0,1.0
944,225,1614,1.0,1.0
945,225,1614,1.0,1.0
946,225,1614,1.0,1.0
947,225,1614,1.0,1.0
948,225,1614,1.0,1.0
949,225,1614,1.0,1.0
950,225,1614,1.0,1.0
951,225,1614,1.0,1.0
952,225,1614,1.0,1.0
953,225,1614,1.0,1.0
954,225,1614,1.0,1.0
955,225,1614,1.0,1.0
956,225,1614,1.0,1.0
957,225,1614,1.0,1.0
958,225,1614,1.0,1.0
959,225,1614,1.0,1.0
960,225,1614,1.0,1.0
961,225,1614,1.0,1.0
962,225,1614,1.0,1.0
963,225,1614,1.0,1.0
964,225,1614,1.0,1.0
965,225,1614,1.0,1.0
966,225,1614,1.0,1.0
967,225,1614,1.0,1.0
968,225,1614,1.0,1.0
969,225,1614,1.0,1.0
970,225,1614,1.0,1.0
971,225,1614,1.0,1.0
972,225,1614,1.0,1.0
973,225,1614,1.0,1.0
974,225,1614,1.0,1.0
975,225,1614,1.0,1.0
976,225,1614,1.0,1.0
977,225,1614,1.0,1.0
978,225,1614,1.0,1.0
979,225,1614,1.0,1.0
980,225,1614,1.0,1.0
