,user_id,loc_id,rank
182,6,71,1.0
183,6,71,1.0
184,6,71,1.0
185,6,71,1.0
186,6,71,1.0
187,6,71,1.0
188,6,71,1.0
189,6,71,1.0
190,6,71,1.0
191,6,71,1.0
192,6,71,1.0
193,6,71,1.0
194,6,71,1.0
195,6,71,1.0
196,6,71,1.0
197,6,71,1.0
198,6,71,1.0
199,6,71,1.0
200,6,71,1.0
201,6,71,1.0
202,6,71,1.0
203,6,71,1.0
204,6,71,1.0
205,6,71,1.0
206,6,71,1.0
207,6,71,1.0
208,6,71,1.0
209,6,71,1.0
210,6,71,1.0
211,6,71,1.0
212,6,71,1.0
213,6,71,1.0
214,6,71,1.0
215,6,71,1.0
216,6,71,1.0
217,6,71,1.0
218,6,71,1.0
219,6,71,1.0
220,6,71,1.0
221,6,71,1.0
222,6,71,1.0
223,6,71,1.0
224,6,71,1.0
225,6,71,1.0
226,6,71,1.0
227,6,71,1.0
228,6,71,1.0
229,6,71,1.0
230,6,71,1.0
231,6,71,1.0
232,6,71,1.0
233,6,71,1.0
234,6,71,1.0
235,6,71,1.0
236,6,71,1.0
237,6,71,1.0
238,6,71,1.0
239,6,71,1.0
240,6,71,1.0
241,6,71,1.0
242,6,71,1.0
243,6,71,1.0
244,6,71,1.0
245,6,71,1.0
246,6,71,1.0
247,6,71,1.0
248,6,71,1.0
249,6,71,1.0
250,6,71,1.0
251,6,71,1.0
252,6,71,1.0
253,6,71,1.0
254,6,71,1.0
255,6,71,1.0
256,6,71,1.0
257,6,71,1.0
258,6,71,1.0
259,6,71,1.0
260,6,71,1.0
261,6,71,1.0
262,6,71,1.0
263,6,71,1.0
264,6,71,1.0
265,6,71,1.0
266,6,71,1.0
267,6,71,1.0
268,6,71,1.0
269,6,71,1.0
270,6,71,1.0
271,6,71,1.0
272,6,71,1.0
273,6,71,1.0
274,6,71,1.0
275,6,71,1.0
276,6,71,1.0
277,6,71,1.0
278,6,71,1.0
279,6,71,1.0
280,6,71,1.0
281,6,71,1.0
282,6,71,1.0
283,6,71,1.0
284,6,71,1.0
285,6,71,1.0
286,6,71,1.0
287,6,71,1.0
288,6,71,1.0
289,6,71,1.0
290,6,71,1.0
291,6,71,1.0
292,6,71,1.0
293,6,71,1.0
294,6,71,1.0
295,8,1138,4806.0
296,8,2270,4590.0
297,11,653,225.0
298,16,6553,9131.0
299,19,3,4.0
300,19,206,24.0
301,27,720,2231.0
302,29,346,1.0
303,29,346,1.0
304,29,346,1.0
305,29,346,1.0
306,29,346,1.0
307,29,356,5.0
308,29,356,5.0
309,29,356,5.0
310,29,356,5.0
311,29,356,5.0
312,29,356,5.0
313,29,356,5.0
314,29,356,5.0
315,29,356,5.0
316,29,6930,584.0
317,29,7542,24.0
318,30,368,1.0
319,30,368,1.0
320,30,368,1.0
321,30,368,1.0
322,30,368,1.0
323,30,368,1.0
324,30,368,1.0
325,30,368,1.0
326,30,368,1.0
327,30,368,1.0
328,30,368,1.0
329,30,368,1.0
330,30,368,1.0
331,30,368,1.0
332,30,368,1.0
333,30,368,1.0
334,30,368,1.0
335,30,368,1.0
336,30,368,1.0
337,30,368,1.0
338,30,368,1.0
339,30,368,1.0
340,30,368,1.0
341,30,368,1.0
342,30,368,1.0
343,30,368,1.0
344,30,368,1.0
345,30,368,1.0
346,30,368,1.0
347,30,368,1.0
348,30,368,1.0
349,30,368,1.0
350,30,368,1.0
351,30,368,1.0
352,30,368,1.0
353,30,368,1.0
354,30,368,1.0
355,35,385,1.0
356,35,385,1.0
357,35,385,1.0
358,35,385,1.0
359,35,385,1.0
360,35,385,1.0
361,36,1785,918.0
362,36,2755,738.0
363,37,13,2.0
364,37,13,2.0
365,37,13,2.0
366,37,302,1.0
367,37,302,1.0
368,37,302,1.0
369,37,302,1.0
370,37,302,1.0
371,37,302,1.0
372,37,302,1.0
373,37,302,1.0
374,37,302,1.0
375,37,302,1.0
376,37,302,1.0
377,37,302,1.0
378,37,302,1.0
379,37,302,1.0
380,37,302,1.0
381,37,302,1.0
382,37,302,1.0
383,37,302,1.0
384,37,302,1.0
385,37,302,1.0
386,37,302,1.0
387,37,302,1.0
388,37,302,1.0
389,37,302,1.0
390,37,302,1.0
391,37,302,1.0
392,37,302,1.0
393,37,302,1.0
394,37,302,1.0
395,37,302,1.0
396,37,302,1.0
397,37,302,1.0
398,37,302,1.0
399,37,302,1.0
400,37,302,1.0
401,37,302,1.0
402,37,302,1.0
403,37,302,1.0
404,37,302,1.0
405,37,302,1.0
406,37,302,1.0
407,37,302,1.0
408,37,302,1.0
409,37,302,1.0
410,37,302,1.0
411,37,302,1.0
412,37,302,1.0
413,37,302,1.0
414,37,302,1.0
415,37,302,1.0
416,37,302,1.0
417,37,302,1.0
418,37,302,1.0
419,37,302,1.0
420,37,302,1.0
421,37,302,1.0
422,37,302,1.0
423,37,302,1.0
424,37,302,1.0
425,37,302,1.0
426,37,302,1.0
427,37,302,1.0
428,37,302,1.0
429,37,302,1.0
430,37,302,1.0
431,37,302,1.0
432,37,302,1.0
433,37,302,1.0
434,37,302,1.0
435,37,302,1.0
436,37,302,1.0
437,37,302,1.0
438,37,302,1.0
439,37,302,1.0
440,37,302,1.0
441,37,302,1.0
442,37,302,1.0
443,37,302,1.0
444,37,302,1.0
445,37,302,1.0
446,37,302,1.0
447,37,302,1.0
448,37,302,1.0
449,37,302,1.0
450,37,302,1.0
451,37,302,1.0
452,37,302,1.0
453,37,302,1.0
454,37,302,1.0
455,37,302,1.0
456,37,302,1.0
457,37,302,1.0
458,37,302,1.0
459,37,302,1.0
460,37,302,1.0
461,37,302,1.0
462,37,302,1.0
463,37,302,1.0
464,37,302,1.0
465,37,302,1.0
466,37,302,1.0
467,37,302,1.0
468,37,302,1.0
469,37,302,1.0
470,37,302,1.0
471,37,302,1.0
472,37,302,1.0
473,37,302,1.0
474,37,302,1.0
475,37,302,1.0
476,37,302,1.0
477,37,302,1.0
478,37,302,1.0
479,37,302,1.0
480,37,302,1.0
481,37,302,1.0
482,37,302,1.0
483,37,302,1.0
484,37,302,1.0
485,37,302,1.0
486,37,302,1.0
487,37,302,1.0
488,37,302,1.0
489,37,302,1.0
490,37,302,1.0
491,37,302,1.0
492,37,302,1.0
493,37,302,1.0
494,37,302,1.0
495,37,302,1.0
496,37,302,1.0
497,37,302,1.0
498,37,302,1.0
499,37,302,1.0
500,37,302,1.0
501,37,302,1.0
502,37,302,1.0
503,37,302,1.0
504,37,302,1.0
505,37,302,1.0
506,37,302,1.0
507,37,302,1.0
508,37,302,1.0
509,37,302,1.0
510,37,302,1.0
511,37,302,1.0
512,37,302,1.0
513,37,302,1.0
514,37,302,1.0
515,37,302,1.0
516,37,302,1.0
517,37,302,1.0
518,37,369,3.0
519,37,369,3.0
520,37,369,3.0
521,37,369,3.0
522,37,369,3.0
523,37,369,3.0
524,37,369,3.0
525,37,369,3.0
526,37,369,3.0
527,37,369,3.0
528,38,302,6.0
529,38,2092,188.0
530,43,302,1.0
531,43,302,1.0
532,43,302,1.0
533,43,302,1.0
534,43,302,1.0
535,43,302,1.0
536,43,302,1.0
537,43,302,1.0
538,43,302,1.0
539,52,2135,1006.0
540,52,2135,1006.0
541,52,8512,4276.0
542,59,191,134.0
543,61,717,110.0
544,61,7821,1215.0
545,62,180,1.0
546,62,180,1.0
547,62,180,1.0
548,62,180,1.0
549,62,180,1.0
550,64,306,5.0
551,65,1868,249.0
552,77,317,217.0
553,81,930,1.0
554,81,930,1.0
555,81,930,1.0
556,81,930,1.0
557,82,24,7.0
558,82,24,7.0
559,82,947,4.0
560,82,947,4.0
561,84,956,1.0
562,84,956,1.0
563,84,956,1.0
564,84,956,1.0
565,84,956,1.0
566,84,956,1.0
567,84,956,1.0
568,84,956,1.0
569,84,956,1.0
570,84,956,1.0
571,84,1336,937.0
572,89,280,688.0
573,90,5807,1280.0
574,94,2,6.0
575,94,2,6.0
576,94,2,6.0
577,94,373,1.0
578,94,373,1.0
579,94,2159,604.0
580,95,1679,2024.0
581,97,989,1297.0
582,97,3476,2683.0
583,98,1290,235.0
584,98,1290,235.0
585,98,3999,332.0
586,98,10567,4623.0
587,99,1223,2.0
588,99,1223,2.0
589,99,1223,2.0
590,99,1223,2.0
591,99,1225,1.0
592,99,1225,1.0
593,99,1225,1.0
594,99,1225,1.0
595,102,113,1.0
596,102,113,1.0
597,102,113,1.0
598,107,455,378.0
599,108,1285,1.0
600,109,2,3.0
601,109,2,3.0
602,109,13,1.0
603,109,13,1.0
604,109,13,1.0
605,109,13,1.0
606,109,13,1.0
607,109,13,1.0
608,109,13,1.0
609,109,13,1.0
610,109,13,1.0
611,109,13,1.0
612,109,13,1.0
613,109,13,1.0
614,109,13,1.0
615,109,13,1.0
616,109,13,1.0
617,109,13,1.0
618,109,13,1.0
619,109,13,1.0
620,109,13,1.0
621,109,13,1.0
622,109,13,1.0
623,109,13,1.0
624,109,13,1.0
625,109,13,1.0
626,109,13,1.0
627,109,13,1.0
628,109,13,1.0
629,109,13,1.0
630,109,13,1.0
631,109,13,1.0
632,109,13,1.0
633,109,13,1.0
634,109,13,1.0
635,109,13,1.0
636,109,13,1.0
637,109,13,1.0
638,109,13,1.0
639,109,13,1.0
640,109,13,1.0
641,109,13,1.0
642,109,13,1.0
643,109,13,1.0
644,109,13,1.0
645,109,13,1.0
646,109,13,1.0
647,109,13,1.0
648,109,13,1.0
649,109,13,1.0
650,109,13,1.0
651,109,13,1.0
652,109,13,1.0
653,109,13,1.0
654,109,13,1.0
655,109,13,1.0
656,109,13,1.0
657,109,13,1.0
658,109,13,1.0
659,109,13,1.0
660,109,13,1.0
661,109,13,1.0
662,109,13,1.0
663,109,13,1.0
664,109,13,1.0
665,109,13,1.0
666,109,13,1.0
667,109,13,1.0
668,109,13,1.0
669,109,13,1.0
670,109,13,1.0
671,109,13,1.0
672,109,13,1.0
673,109,13,1.0
674,109,13,1.0
675,109,13,1.0
676,109,13,1.0
677,109,13,1.0
678,109,13,1.0
679,109,13,1.0
680,109,13,1.0
681,109,13,1.0
682,109,13,1.0
683,109,13,1.0
684,109,24,2.0
685,109,98,7.0
686,109,577,141.0
687,109,577,141.0
688,109,577,141.0
689,109,577,141.0
690,109,1015,554.0
691,109,1072,79.0
692,109,1072,79.0
693,109,1072,79.0
694,109,1107,307.0
695,109,1107,307.0
696,109,1297,51.0
697,109,1298,164.0
698,109,1300,8.0
699,109,1300,8.0
700,109,1310,14.0
701,109,1322,31.0
702,109,1333,94.0
703,109,1347,26.0
704,109,1347,26.0
705,109,1347,26.0
706,109,1347,26.0
707,109,1347,26.0
708,109,1347,26.0
709,109,1347,26.0
710,109,1347,26.0
711,109,1347,26.0
712,109,1347,26.0
713,109,1347,26.0
714,109,1347,26.0
715,109,1347,26.0
716,109,1347,26.0
717,109,1347,26.0
718,109,1347,26.0
719,109,1347,26.0
720,109,1347,26.0
721,109,1347,26.0
722,109,1347,26.0
723,109,1347,26.0
724,109,1347,26.0
725,109,1348,21.0
726,109,1348,21.0
727,109,1348,21.0
728,109,1958,309.0
729,109,2772,389.0
730,109,2772,389.0
731,109,2772,389.0
732,109,2891,3389.0
733,109,2891,3389.0
734,109,4168,1698.0
735,109,4168,1698.0
736,109,4560,6873.0
737,109,4802,8319.0
738,109,6163,19.0
739,109,10162,10572.0
740,128,866,46.0
741,128,8620,6397.0
742,131,149,4.0
743,131,149,4.0
744,131,149,4.0
745,131,149,4.0
746,131,180,1.0
747,131,180,1.0
748,131,180,1.0
749,131,180,1.0
750,131,180,1.0
751,131,180,1.0
752,131,180,1.0
753,131,180,1.0
754,131,180,1.0
755,131,180,1.0
756,131,180,1.0
757,131,1038,2.0
758,131,1038,2.0
759,131,1038,2.0
760,131,1038,2.0
761,131,1038,2.0
762,131,1038,2.0
763,131,1038,2.0
764,131,1038,2.0
765,131,1038,2.0
766,131,1038,2.0
767,131,1038,2.0
768,131,1038,2.0
769,131,1038,2.0
770,140,302,1.0
771,140,302,1.0
772,140,302,1.0
773,140,302,1.0
774,140,302,1.0
775,140,302,1.0
776,140,302,1.0
777,140,302,1.0
778,140,302,1.0
779,140,302,1.0
780,140,302,1.0
781,140,302,1.0
782,140,302,1.0
783,140,302,1.0
784,140,302,1.0
785,140,302,1.0
786,140,302,1.0
787,140,302,1.0
788,140,302,1.0
789,143,831,2.0
790,143,1038,1.0
791,143,1038,1.0
792,143,1038,1.0
793,143,1038,1.0
794,143,1038,1.0
795,143,1038,1.0
796,143,1038,1.0
797,144,581,1.0
798,146,6165,1812.0
799,146,6165,1812.0
800,147,8,22.0
801,147,396,2509.0
802,151,113,19.0
803,151,592,456.0
804,154,3396,556.0
805,154,3626,700.0
806,154,7404,2566.0
807,157,113,20.0
808,157,289,454.0
809,157,1332,12.0
810,157,1594,1.0
811,157,1594,1.0
812,157,1594,1.0
813,157,1594,1.0
814,157,1594,1.0
815,157,1594,1.0
816,157,1594,1.0
817,157,1594,1.0
818,157,1595,4.0
819,157,1595,4.0
820,157,1595,4.0
821,157,1613,5.0
822,157,1613,5.0
823,157,1613,5.0
824,157,1624,3.0
825,157,1627,8.0
826,157,1627,8.0
827,157,1627,8.0
828,157,1627,8.0
829,157,1627,8.0
830,157,1627,8.0
831,157,1627,8.0
832,157,1634,14.0
833,157,1643,2.0
834,157,1645,6.0
835,157,1645,6.0
836,157,1645,6.0
837,157,1645,6.0
838,157,1647,7.0
839,157,1649,10.0
840,157,1649,10.0
841,157,2184,3869.0
842,157,3102,991.0
843,157,4558,7833.0
844,157,4558,7833.0
845,157,6100,10103.0
846,157,6616,3273.0
847,157,6855,7030.0
848,157,7303,2358.0
849,157,8334,7447.0
850,157,10884,9088.0
851,157,11199,7113.0
852,162,546,1031.0
853,162,846,6.0
854,162,1868,350.0
855,162,6536,9941.0
856,162,7007,5948.0
857,163,1677,2.0
858,163,1677,2.0
859,163,1677,2.0
860,163,1677,2.0
861,163,1677,2.0
862,165,164,59.0
863,166,2008,7301.0
864,168,205,94.0
865,168,784,171.0
866,168,784,171.0
867,168,784,171.0
868,169,613,2.0
869,169,613,2.0
870,169,1416,15.0
871,169,1711,3.0
872,170,13,54.0
873,170,111,11.0
874,170,4279,448.0
875,170,4279,448.0
876,171,14,2.0
877,173,156,5.0
878,173,663,179.0
879,173,663,179.0
880,173,683,587.0
881,173,1146,10.0
882,173,1146,10.0
883,173,1161,727.0
884,173,1161,727.0
885,173,1240,25.0
886,173,1518,1.0
887,173,1761,11.0
888,173,1774,4.0
889,173,1774,4.0
890,173,2580,2023.0
891,173,2755,51.0
892,173,2770,294.0
893,173,2770,294.0
894,178,1638,5.0
895,178,2536,14.0
896,179,113,25.0
897,179,115,30.0
898,179,115,30.0
899,179,392,3.0
900,179,1857,4.0
901,179,1868,20.0
902,179,1875,48.0
903,179,3706,2050.0
904,183,113,2.0
905,183,373,3.0
906,183,689,352.0
907,183,689,352.0
908,183,784,1.0
909,183,784,1.0
910,183,784,1.0
911,183,784,1.0
912,183,1719,1228.0
913,183,7451,4712.0
914,184,1213,402.0
915,184,3982,1595.0
916,184,8561,9127.0
917,186,24,2.0
918,186,685,1.0
919,186,685,1.0
920,186,685,1.0
921,186,685,1.0
922,189,6929,5545.0
923,190,98,47.0
924,190,1519,744.0
925,190,1652,114.0
926,194,1972,1.0
927,195,24,19.0
928,195,97,11.0
929,195,97,11.0
930,196,2825,727.0
931,198,302,1.0
932,198,302,1.0
933,199,1985,1.0
934,199,1985,1.0
935,199,1985,1.0
936,199,1985,1.0
937,199,1985,1.0
938,199,1985,1.0
939,199,1985,1.0
940,199,1985,1.0
941,199,1987,4.0
942,199,1987,4.0
943,199,1987,4.0
944,199,11077,8364.0
945,199,11184,33.0
946,203,2015,1.0
947,204,3760,22.0
948,208,2687,1324.0
949,211,1056,1.0
950,214,77,38.0
951,219,164,1.0
952,221,2124,1.0
953,222,1774,20.0
954,225,2144,1.0
955,225,2144,1.0
956,225,2144,1.0
957,225,2144,1.0
958,225,2144,1.0
959,225,2144,1.0
960,225,2144,1.0
961,225,2144,1.0
962,225,2144,1.0
963,225,2144,1.0
964,225,2144,1.0
965,225,2144,1.0
966,225,2144,1.0
967,225,2144,1.0
968,225,2144,1.0
969,225,2144,1.0
970,225,2144,1.0
971,225,2144,1.0
972,225,2144,1.0
973,225,2144,1.0
974,225,2144,1.0
975,225,2144,1.0
976,225,2144,1.0
977,225,2144,1.0
978,225,2144,1.0
979,225,2144,1.0
980,225,2144,1.0
981,225,2144,1.0
982,225,2144,1.0
983,225,2144,1.0
984,225,2144,1.0
985,225,2144,1.0
986,225,2144,1.0
987,225,2144,1.0
988,225,2144,1.0
989,225,2144,1.0
990,225,2144,1.0
991,225,2144,1.0
992,225,2144,1.0
993,225,2144,1.0
994,225,2144,1.0
995,225,2144,1.0
996,225,2144,1.0
997,225,2144,1.0
998,225,2144,1.0
999,225,2144,1.0
1000,225,2144,1.0
1001,225,2144,1.0
1002,225,2144,1.0
1003,225,2144,1.0
1004,225,2144,1.0
1005,225,2144,1.0
1006,225,2144,1.0
1007,225,2144,1.0
1008,225,2144,1.0
1009,225,2144,1.0
1010,225,2144,1.0
1011,227,2151,1.0
1012,227,2151,1.0
1013,227,2151,1.0
1014,227,2151,1.0
1015,227,3957,1388.0
1016,230,201,225.0
1017,233,77,33.0
1018,233,1190,1047.0
1019,233,1304,275.0
1020,233,1304,275.0
1021,234,16,4.0
1022,236,2191,6.0
1023,237,24,3.0
1024,237,1812,1.0
1025,237,1812,1.0
1026,237,1812,1.0
1027,237,1812,1.0
1028,237,1812,1.0
1029,239,1922,1.0
1030,239,10195,6762.0
1031,239,10195,6762.0
1032,240,2234,42.0
1033,240,3840,2600.0
1034,241,1006,82.0
1035,241,3754,3578.0
1036,242,2220,7.0
1037,243,1735,133.0
1038,243,1881,1.0
1039,243,1881,1.0
1040,243,1881,1.0
1041,243,2265,4.0
1042,248,150,1.0
1043,248,150,1.0
1044,248,150,1.0
1045,248,150,1.0
1046,248,150,1.0
1047,248,150,1.0
1048,248,150,1.0
1049,248,150,1.0
1050,248,150,1.0
1051,248,150,1.0
1052,248,150,1.0
1053,248,150,1.0
1054,248,150,1.0
1055,248,150,1.0
1056,248,150,1.0
1057,248,150,1.0
1058,248,150,1.0
1059,248,150,1.0
1060,248,150,1.0
1061,248,150,1.0
1062,248,150,1.0
1063,248,150,1.0
1064,248,150,1.0
1065,248,150,1.0
1066,248,150,1.0
1067,248,150,1.0
1068,248,150,1.0
1069,248,150,1.0
1070,248,150,1.0
1071,248,150,1.0
1072,248,150,1.0
1073,248,150,1.0
1074,248,150,1.0
1075,248,150,1.0
1076,248,150,1.0
1077,248,150,1.0
1078,248,150,1.0
1079,248,150,1.0
1080,248,150,1.0
1081,248,150,1.0
1082,248,150,1.0
1083,248,150,1.0
1084,248,150,1.0
1085,248,150,1.0
1086,248,150,1.0
1087,248,150,1.0
1088,248,150,1.0
1089,248,150,1.0
1090,248,150,1.0
1091,248,150,1.0
1092,248,150,1.0
1093,248,150,1.0
1094,248,150,1.0
1095,248,150,1.0
1096,248,150,1.0
1097,248,150,1.0
1098,248,150,1.0
1099,248,150,1.0
1100,248,150,1.0
1101,248,150,1.0
1102,248,150,1.0
1103,248,150,1.0
1104,248,150,1.0
1105,248,150,1.0
1106,248,150,1.0
1107,248,150,1.0
1108,248,150,1.0
1109,248,150,1.0
1110,248,150,1.0
1111,248,150,1.0
1112,248,150,1.0
1113,248,150,1.0
1114,248,150,1.0
1115,248,150,1.0
1116,248,150,1.0
1117,248,150,1.0
1118,248,150,1.0
1119,248,150,1.0
1120,248,150,1.0
1121,248,150,1.0
1122,248,150,1.0
1123,248,150,1.0
1124,248,150,1.0
1125,248,150,1.0
1126,248,150,1.0
1127,248,150,1.0
1128,248,150,1.0
1129,248,150,1.0
1130,248,150,1.0
1131,248,150,1.0
1132,248,150,1.0
1133,248,150,1.0
1134,248,150,1.0
1135,248,150,1.0
1136,248,150,1.0
1137,248,150,1.0
1138,248,150,1.0
1139,248,150,1.0
1140,248,150,1.0
1141,248,150,1.0
1142,248,150,1.0
1143,248,150,1.0
1144,248,150,1.0
1145,248,150,1.0
1146,248,150,1.0
1147,248,150,1.0
1148,248,150,1.0
1149,248,150,1.0
1150,248,150,1.0
1151,248,150,1.0
1152,248,150,1.0
1153,248,150,1.0
1154,248,150,1.0
1155,248,150,1.0
1156,248,150,1.0
1157,248,150,1.0
1158,248,150,1.0
1159,248,150,1.0
1160,248,150,1.0
1161,248,150,1.0
1162,248,150,1.0
1163,248,150,1.0
1164,248,150,1.0
1165,248,150,1.0
1166,248,150,1.0
1167,248,150,1.0
1168,248,150,1.0
1169,248,150,1.0
1170,248,150,1.0
1171,248,150,1.0
1172,248,150,1.0
1173,248,150,1.0
1174,248,150,1.0
1175,248,150,1.0
1176,248,150,1.0
1177,248,150,1.0
1178,248,316,787.0
1179,248,316,787.0
1180,248,316,787.0
1181,248,316,787.0
1182,248,450,11.0
1183,248,2275,2.0
1184,248,2275,2.0
1185,248,2275,2.0
1186,248,2275,2.0
1187,248,2275,2.0
1188,248,2275,2.0
1189,248,2275,2.0
1190,248,2275,2.0
1191,248,2275,2.0
1192,248,2287,53.0
1193,248,2293,9.0
1194,248,2293,9.0
1195,248,2293,9.0
1196,248,2293,9.0
1197,248,2293,9.0
1198,250,1922,1.0
1199,250,1922,1.0
1200,250,1922,1.0
1201,250,1922,1.0
1202,251,2157,1.0
1203,251,2157,1.0
1204,251,2157,1.0
1205,251,2157,1.0
1206,251,2157,1.0
1207,251,2157,1.0
1208,251,2157,1.0
1209,251,2157,1.0
1210,251,2296,2.0
1211,252,2299,1.0
1212,252,2299,1.0
1213,252,2299,1.0
1214,252,2299,1.0
1215,252,2299,1.0
1216,252,2299,1.0
1217,252,2299,1.0
1218,253,194,1.0
1219,254,1534,4.0
1220,254,1534,4.0
1221,254,1534,4.0
1222,254,1534,4.0
1223,254,8731,3536.0
1224,256,2341,1.0
1225,256,2341,1.0
1226,257,3,3.0
1227,257,5,42.0
1228,265,2351,17.0
1229,267,2377,1.0
1230,267,2377,1.0
1231,267,2377,1.0
1232,267,2377,1.0
1233,267,2377,1.0
1234,270,1295,2.0
1235,272,2613,972.0
1236,272,3375,1336.0
1237,272,3375,1336.0
1238,276,1022,3769.0
1239,276,1022,3769.0
1240,280,2452,2.0
1241,280,2454,1.0
1242,280,2454,1.0
1243,283,50,1.0
1244,283,50,1.0
1245,283,50,1.0
1246,283,50,1.0
1247,283,1967,311.0
1248,283,8713,5390.0
1249,283,8713,5390.0
1250,283,8713,5390.0
1251,283,8713,5390.0
1252,288,97,26.0
1253,289,29,1.0
1254,289,1774,2.0
1255,289,2514,13.0
1256,291,2580,4274.0
1257,292,6445,6564.0
1258,293,2543,1.0
1259,293,2543,1.0
1260,298,592,1.0
1261,299,6669,5779.0
1262,300,259,1129.0
1263,301,1370,3.0
1264,304,81,218.0
1265,305,179,3.0
1266,305,179,3.0
1267,305,179,3.0
1268,305,179,3.0
1269,305,179,3.0
1270,305,179,3.0
1271,305,179,3.0
1272,305,179,3.0
1273,305,179,3.0
1274,305,179,3.0
1275,305,179,3.0
1276,305,179,3.0
1277,305,179,3.0
1278,305,179,3.0
1279,305,179,3.0
1280,305,179,3.0
1281,305,179,3.0
1282,305,179,3.0
1283,305,179,3.0
1284,305,179,3.0
1285,305,1462,1.0
1286,305,1462,1.0
1287,305,1462,1.0
1288,305,1462,1.0
1289,305,1462,1.0
1290,305,1462,1.0
1291,305,1462,1.0
1292,305,1462,1.0
1293,305,1462,1.0
1294,305,1462,1.0
1295,305,1462,1.0
1296,305,1462,1.0
1297,305,1462,1.0
1298,305,1462,1.0
1299,305,1462,1.0
1300,305,1462,1.0
1301,305,1462,1.0
1302,305,1462,1.0
1303,305,1462,1.0
1304,305,1462,1.0
1305,305,1462,1.0
1306,305,1462,1.0
1307,305,1462,1.0
1308,305,1462,1.0
1309,305,1462,1.0
1310,305,1462,1.0
1311,305,1462,1.0
1312,305,1462,1.0
1313,305,1462,1.0
1314,305,1462,1.0
1315,305,1462,1.0
1316,305,1462,1.0
1317,305,1462,1.0
