,user_id,loc_id,rank
0,1,63,1.0
1,1,63,1.0
2,1,63,1.0
3,1,63,1.0
4,1,63,1.0
5,1,63,1.0
6,1,63,1.0
7,1,63,1.0
8,1,63,1.0
9,1,63,1.0
10,1,63,1.0
11,1,63,1.0
12,1,63,1.0
13,1,64,3.0
14,1,64,3.0
15,1,64,3.0
16,1,64,3.0
17,1,64,3.0
18,1,64,3.0
19,1,64,3.0
20,1,64,3.0
21,1,64,3.0
22,1,64,3.0
23,1,64,3.0
24,1,64,3.0
25,1,64,3.0
26,1,64,3.0
27,1,64,3.0
28,1,64,3.0
29,1,64,3.0
30,1,64,3.0
31,1,65,5.0
32,1,65,5.0
33,1,67,22.0
34,1,68,4.0
35,1,68,4.0
36,1,69,9.0
37,1,71,33.0
38,1,75,35.0
39,1,77,29.0
40,1,85,23.0
41,1,85,23.0
42,1,87,6.0
43,1,87,6.0
44,1,95,19.0
45,1,102,18.0
46,1,109,78.0
47,1,189,101.0
48,1,243,223.0
49,1,395,196.0
50,1,748,500.0
51,1,748,500.0
52,1,1060,752.0
53,1,1110,118.0
54,1,1143,152.0
55,1,1677,319.0
56,1,1680,40.0
57,1,1873,394.0
58,1,2366,4605.0
59,1,2681,64.0
60,1,6306,3226.0
61,1,6306,3226.0
62,1,6852,5489.0
63,2,59,7.0
64,2,119,4.0
65,2,119,4.0
66,2,119,4.0
67,2,119,4.0
68,2,119,4.0
69,2,177,2.0
70,2,177,2.0
71,2,288,224.0
72,2,430,1222.0
73,2,430,1222.0
74,2,1307,18.0
75,2,2007,6473.0
76,2,3047,552.0
77,2,3350,6254.0
78,4,748,153.0
79,4,1149,390.0
80,5,1,30.0
81,5,59,8.0
82,5,65,1.0
83,5,65,1.0
84,5,65,1.0
85,5,328,38.0
86,5,448,72.0
87,5,530,34.0
88,5,530,34.0
89,5,600,3.0
90,5,600,3.0
91,5,600,3.0
92,5,606,197.0
93,5,612,17.0
94,5,612,17.0
95,5,707,127.0
96,5,707,127.0
97,5,947,43.0
98,5,973,50.0
99,5,1136,27.0
100,5,1136,27.0
101,5,1136,27.0
102,5,1136,27.0
103,5,1141,21.0
104,5,1145,18.0
105,5,1146,134.0
106,5,1164,7.0
107,5,1173,160.0
108,5,1186,57.0
109,5,1287,19.0
110,5,1299,288.0
111,5,1433,286.0
112,5,1654,97.0
113,5,1675,515.0
114,5,1996,1403.0
115,5,2455,913.0
116,5,2589,55.0
117,5,4878,5348.0
118,5,5661,2718.0
119,5,7133,181.0
120,5,7310,45.0
121,6,58,511.0
122,6,59,44.0
123,6,65,3.0
124,6,69,6.0
125,6,78,522.0
126,6,79,220.0
127,6,353,717.0
128,6,457,1.0
129,6,457,1.0
130,6,472,17.0
131,6,473,221.0
132,6,589,16.0
133,6,619,63.0
134,6,619,63.0
135,6,1188,4.0
136,6,1210,24.0
137,6,1232,10.0
138,6,1366,944.0
139,6,1510,2375.0
140,6,1533,517.0
141,6,1627,55.0
142,6,2212,1353.0
143,6,2746,1581.0
144,6,7358,1641.0
145,8,15,550.0
146,8,23,359.0
147,8,42,56.0
148,8,65,1.0
149,8,69,8.0
150,8,69,8.0
151,8,156,650.0
152,8,165,411.0
153,8,240,570.0
154,8,245,7128.0
155,8,248,316.0
156,8,253,1070.0
157,8,369,4594.0
158,8,374,5.0
159,8,374,5.0
160,8,374,5.0
161,8,378,69.0
162,8,383,68.0
163,8,594,30.0
164,8,606,17.0
165,8,624,83.0
166,8,711,362.0
167,8,819,579.0
168,8,1110,59.0
169,8,1185,36.0
170,8,1192,497.0
171,8,1192,497.0
172,8,1202,60.0
173,8,1291,4.0
174,8,1291,4.0
175,8,1311,47.0
176,8,1319,3.0
177,8,1319,3.0
178,8,1326,44.0
179,8,1326,44.0
180,8,1349,32.0
181,8,1349,32.0
182,8,1349,32.0
183,8,1380,512.0
184,8,1382,326.0
185,8,1613,344.0
186,8,1618,269.0
187,8,1663,252.0
188,8,1673,620.0
189,8,1680,416.0
190,8,1682,119.0
191,8,1710,34.0
192,8,1710,34.0
193,8,1710,34.0
194,8,1808,55.0
195,8,1808,55.0
196,8,1822,750.0
197,8,1822,750.0
198,8,2014,275.0
199,8,2200,539.0
200,8,2456,13.0
201,8,2456,13.0
202,8,2456,13.0
203,8,2498,277.0
204,8,2530,699.0
205,8,2581,651.0
206,8,2623,985.0
207,8,3171,150.0
208,8,3335,585.0
209,8,3421,2128.0
210,8,3911,1078.0
211,8,4107,4694.0
212,8,4207,7504.0
213,8,4215,1072.0
214,8,4215,1072.0
215,8,4232,1681.0
216,8,4271,2909.0
217,8,4421,2358.0
218,8,4421,2358.0
219,8,4421,2358.0
220,8,4706,1817.0
221,8,4764,3868.0
222,8,5037,790.0
223,8,5287,1659.0
224,8,5334,6228.0
225,8,5609,2295.0
226,8,5851,7499.0
227,8,7313,7.0
228,8,7313,7.0
229,8,7313,7.0
230,8,7313,7.0
231,8,7313,7.0
232,8,7313,7.0
233,8,7313,7.0
234,8,7313,7.0
235,8,7313,7.0
236,8,7313,7.0
237,8,7313,7.0
238,8,7313,7.0
239,8,7313,7.0
240,8,7313,7.0
241,8,7313,7.0
242,8,7313,7.0
243,8,7313,7.0
244,8,7313,7.0
245,8,7313,7.0
246,8,7313,7.0
247,8,7313,7.0
248,8,7314,50.0
249,8,7314,50.0
250,8,7314,50.0
251,15,7,12.0
252,15,127,28.0
253,15,403,22.0
254,15,403,22.0
255,15,1413,103.0
256,15,5203,2563.0
257,15,7482,6643.0
258,17,1367,67.0
259,18,61,1.0
260,18,1521,13.0
261,19,172,358.0
262,19,237,2738.0
263,19,244,320.0
264,19,248,246.0
265,19,250,2782.0
266,19,264,1210.0
267,19,299,697.0
268,19,377,202.0
269,19,692,205.0
270,19,1001,482.0
271,19,1114,3.0
272,19,1302,1028.0
273,19,1530,16.0
274,19,1783,1133.0
275,19,2005,4115.0
276,19,2011,6065.0
277,19,2064,159.0
278,19,2325,546.0
279,19,2725,65.0
280,19,2855,6081.0
281,19,3905,4682.0
282,19,3908,4423.0
283,19,4997,1954.0
284,19,5012,1971.0
285,19,5299,4748.0
286,19,5839,6283.0
287,19,6324,5069.0
288,19,6999,7108.0
289,19,7022,6924.0
290,19,7422,7203.0
291,19,7462,7351.0
292,21,59,13.0
293,21,244,269.0
294,21,244,269.0
295,21,299,658.0
296,21,479,187.0
297,21,1166,7.0
298,21,1567,1.0
299,21,1567,1.0
300,21,1568,6.0
301,21,2070,132.0
302,21,5868,821.0
303,21,7344,6797.0
304,21,7344,6797.0
305,21,7344,6797.0
306,21,7356,7138.0
307,22,65,2.0
308,22,1594,76.0
309,25,150,1296.0
310,25,2151,981.0
311,27,39,424.0
312,27,65,1.0
313,27,65,1.0
314,27,114,4368.0
315,27,359,8.0
316,27,497,12.0
317,27,497,12.0
318,27,615,594.0
319,27,952,568.0
320,27,1143,105.0
321,27,1520,402.0
322,27,1522,1093.0
323,27,1573,695.0
324,27,2963,4348.0
325,27,3039,3246.0
326,27,3039,3246.0
327,27,3970,28.0
328,27,4873,584.0
329,27,5432,3810.0
330,27,7126,7253.0
331,27,7368,2720.0
332,29,65,1.0
333,29,81,352.0
334,29,377,161.0
335,29,514,25.0
336,30,59,96.0
337,30,692,195.0
338,30,873,1793.0
339,30,1702,16.0
340,30,2697,5664.0
341,30,7051,2496.0
342,30,7551,7503.0
343,31,567,215.0
344,38,59,23.0
345,38,59,23.0
346,38,59,23.0
347,38,59,23.0
348,38,157,266.0
349,40,8,13.0
350,40,389,102.0
351,40,721,2393.0
352,40,874,494.0
353,40,1489,2417.0
354,40,1744,3880.0
355,40,2003,50.0
356,40,2008,1.0
357,40,2161,425.0
358,40,3138,693.0
359,40,4069,1765.0
360,40,4069,1765.0
361,40,4448,5271.0
362,40,4994,37.0
363,40,5564,4246.0
364,40,6349,43.0
365,40,7323,56.0
366,40,7323,56.0
367,40,7323,56.0
368,41,2072,5.0
369,41,6343,1683.0
370,43,397,224.0
371,43,606,3.0
372,43,1406,762.0
373,43,5023,1468.0
374,46,2130,1.0
375,46,2174,968.0
376,51,2030,775.0
377,53,60,16.0
378,53,65,8.0
379,53,65,8.0
380,53,65,8.0
381,53,65,8.0
382,53,209,142.0
383,53,1052,1756.0
384,53,1116,40.0
385,53,1213,37.0
386,53,1307,143.0
387,53,2230,4.0
388,53,2231,3.0
389,53,2278,2581.0
390,53,2334,79.0
391,53,7305,3527.0
392,53,7325,39.0
393,53,7445,4397.0
394,58,61,214.0
395,58,374,49.0
396,58,418,218.0
397,58,418,218.0
398,58,467,240.0
399,58,479,372.0
400,58,606,241.0
401,58,662,663.0
402,58,957,2834.0
403,58,1112,102.0
404,58,1143,62.0
405,58,1188,141.0
406,58,1188,141.0
407,58,1239,138.0
408,58,1262,844.0
409,58,1606,246.0
410,58,1640,627.0
411,58,1713,105.0
412,58,1713,105.0
413,58,1720,1157.0
414,58,2192,4115.0
415,58,2222,408.0
416,58,2334,111.0
417,58,2336,44.0
418,58,2344,10.0
419,58,2357,1.0
420,58,2357,1.0
421,58,2362,6.0
422,58,2821,1213.0
423,58,2821,1213.0
424,58,2821,1213.0
425,58,3423,3803.0
426,58,3567,1701.0
427,58,3707,1650.0
428,58,3959,7446.0
429,58,3959,7446.0
430,58,4011,3507.0
431,58,4732,2259.0
432,58,7019,2723.0
433,58,7326,43.0
434,60,65,1.0
435,63,4,16.0
436,63,30,569.0
437,63,42,10.0
438,63,69,8.0
439,63,69,8.0
440,63,209,21.0
441,63,389,23.0
442,63,389,23.0
443,63,394,76.0
444,63,403,4.0
445,63,408,7.0
446,63,519,78.0
447,63,692,228.0
448,63,1120,46.0
449,63,1190,12.0
450,63,1254,5.0
451,63,1254,5.0
452,63,1254,5.0
453,63,1254,5.0
454,63,1256,43.0
455,63,1274,17.0
456,63,1291,42.0
457,63,1381,15.0
458,63,1381,15.0
459,63,1606,11.0
460,63,1621,441.0
461,63,1909,26.0
462,63,2131,1306.0
463,63,2410,40.0
464,63,2418,119.0
465,63,2890,2067.0
466,63,4176,4892.0
467,63,4544,3941.0
468,63,7302,7196.0
469,63,7330,41.0
470,63,7330,41.0
471,63,7332,111.0
472,64,59,2.0
473,64,65,1.0
474,64,65,1.0
475,64,1256,3.0
476,64,1256,3.0
477,64,1563,732.0
478,64,7317,183.0
479,66,32,28.0
480,66,32,28.0
481,66,59,63.0
482,66,166,598.0
483,66,346,11.0
484,66,364,691.0
485,66,403,18.0
486,66,416,85.0
487,66,446,84.0
488,66,526,1129.0
489,66,551,115.0
490,66,552,51.0
491,66,835,969.0
492,66,1150,102.0
493,66,1188,1239.0
494,66,1262,124.0
495,66,1670,614.0
496,66,1851,133.0
497,66,2415,873.0
498,66,2454,2.0
499,66,2455,120.0
500,66,2481,12.0
501,66,2481,12.0
502,66,2482,55.0
503,66,2482,55.0
504,66,2795,2536.0
505,66,2993,3191.0
506,66,3309,3194.0
507,66,3829,1829.0
508,66,4080,1650.0
509,66,4180,5382.0
510,66,4224,3852.0
511,66,6605,5630.0
512,66,6616,5394.0
513,66,6953,6981.0
514,66,7017,6837.0
515,66,7302,7204.0
516,66,7327,4465.0
517,66,7329,6843.0
518,66,7332,186.0
519,66,7396,6533.0
520,68,65,1.0
521,68,65,1.0
522,68,65,1.0
523,68,123,205.0
524,68,409,187.0
525,68,1267,470.0
526,68,1274,61.0
527,68,1579,472.0
528,68,1608,14.0
529,68,1720,26.0
530,68,1720,26.0
531,68,1866,1419.0
532,68,1916,549.0
533,68,1971,2302.0
534,68,2030,111.0
535,68,2133,2220.0
536,68,2380,489.0
537,68,2429,515.0
538,68,2552,123.0
539,68,3071,787.0
540,68,3446,525.0
541,68,3788,667.0
542,68,3820,692.0
543,68,4373,4241.0
544,68,4885,2293.0
545,70,689,3.0
546,71,81,158.0
547,71,394,5.0
548,71,691,52.0
549,71,1295,56.0
550,71,1360,346.0
551,71,2081,12.0
552,71,2260,165.0
553,71,2307,2199.0
554,71,4994,1362.0
555,75,65,9.0
556,77,2978,1349.0
557,80,79,8.0
558,80,359,59.0
559,80,359,59.0
560,80,374,54.0
561,80,1527,487.0
562,80,1573,846.0
563,80,1654,308.0
564,80,3547,393.0
565,80,4176,4322.0
566,80,4986,5410.0
567,81,7,3.0
568,81,446,7.0
569,81,7337,50.0
570,81,7337,50.0
571,81,7337,50.0
572,81,7337,50.0
573,81,7337,50.0
574,83,1723,2240.0
575,88,3047,312.0
576,88,5036,1828.0
577,89,65,2.0
578,89,2029,529.0
579,93,59,48.0
580,93,65,4.0
581,93,65,4.0
582,93,446,240.0
583,93,551,474.0
584,93,1202,107.0
585,93,1676,1019.0
586,93,2200,9.0
587,93,2524,388.0
588,93,5037,706.0
589,93,7374,5879.0
590,94,34,2048.0
591,94,389,64.0
592,94,514,2.0
593,94,514,2.0
594,94,637,18.0
595,94,662,542.0
596,94,1253,15.0
597,94,1349,277.0
598,94,1874,4.0
599,94,1876,2036.0
600,94,2482,3678.0
601,94,2815,3249.0
602,94,6162,2521.0
603,95,0,636.0
604,95,12,173.0
605,95,38,323.0
606,95,58,8.0
607,95,158,9.0
608,95,169,592.0
609,95,241,2134.0
610,95,294,626.0
611,95,395,18.0
612,95,510,21.0
613,95,535,569.0
614,95,802,1319.0
615,95,803,240.0
616,95,810,904.0
617,95,1050,397.0
618,95,1271,28.0
619,95,1271,28.0
620,95,1510,293.0
621,95,1562,32.0
622,95,1583,65.0
623,95,1654,605.0
624,95,2055,2577.0
625,95,2235,191.0
626,95,2260,218.0
627,95,2269,419.0
628,95,2768,4142.0
629,95,2863,6.0
630,95,2866,1.0
631,95,2866,1.0
632,95,2866,1.0
633,95,2866,1.0
634,95,2866,1.0
635,95,2866,1.0
636,95,2868,7.0
637,95,2874,2.0
638,95,2874,2.0
639,95,2874,2.0
640,95,2877,16.0
641,95,2905,130.0
642,95,2914,295.0
643,95,2915,144.0
644,95,2956,134.0
645,95,2961,180.0
646,95,2963,26.0
647,95,3021,1430.0
648,95,3231,882.0
649,95,3296,1150.0
650,95,3528,5203.0
651,95,4685,4282.0
652,95,4741,3894.0
653,95,5449,5158.0
654,95,5514,6892.0
655,95,6227,6958.0
656,95,6228,7476.0
657,95,6230,6900.0
658,95,7437,5958.0
659,95,7563,6650.0
660,100,65,2.0
661,101,65,10.0
662,101,526,822.0
663,101,1360,11.0
664,101,1363,92.0
665,101,1371,36.0
666,101,1533,379.0
667,101,3993,4720.0
668,104,691,327.0
669,104,1149,1946.0
670,104,2363,3303.0
671,105,3820,596.0
672,105,6967,6262.0
673,106,462,18.0
674,106,462,18.0
675,106,921,1758.0
676,108,59,2.0
677,108,1114,4.0
678,108,7365,7072.0
679,109,7,20.0
680,109,11,15.0
681,109,249,1169.0
682,109,340,6084.0
683,109,1186,49.0
684,109,1379,9.0
685,109,1814,62.0
686,109,1873,304.0
687,109,2067,2391.0
688,109,2159,1780.0
689,109,2243,1260.0
690,109,2393,113.0
691,109,2594,3068.0
692,109,2818,3124.0
693,109,6646,6255.0
694,110,31,18.0
695,110,65,2.0
696,110,65,2.0
697,110,69,24.0
698,110,139,70.0
699,110,162,15.0
700,110,204,51.0
701,110,299,7.0
702,110,359,3.0
703,110,359,3.0
704,110,448,289.0
705,110,465,5.0
706,110,530,100.0
707,110,606,232.0
708,110,613,16.0
709,110,686,4006.0
710,110,740,21.0
711,110,766,708.0
712,110,1362,678.0
713,110,2150,145.0
714,110,2180,320.0
715,110,2498,81.0
716,110,2725,1.0
717,110,3101,1629.0
718,110,3101,1629.0
719,110,3339,146.0
720,110,3352,59.0
721,110,3365,19.0
722,110,3368,11.0
723,110,4017,1498.0
724,110,5057,7140.0
725,110,5888,2778.0
726,110,7310,165.0
727,110,7310,165.0
728,110,7326,6167.0
729,110,7344,65.0
730,126,62,300.0
731,126,133,323.0
732,126,159,839.0
733,126,1360,9.0
734,126,1417,280.0
735,126,2030,824.0
736,126,2127,1219.0
737,131,4,4.0
738,131,209,57.0
739,131,1537,2.0
740,131,3322,3092.0
741,136,430,1260.0
742,139,1379,3.0
743,140,2379,850.0
744,146,65,1.0
745,146,65,1.0
746,146,65,1.0
747,146,65,1.0
748,146,65,1.0
749,146,65,1.0
750,146,72,658.0
751,146,133,346.0
752,146,139,37.0
753,146,227,1058.0
754,146,374,16.0
755,146,374,16.0
756,146,394,523.0
757,146,403,9.0
758,146,408,651.0
759,146,495,404.0
760,146,795,201.0
761,146,904,116.0
762,146,919,294.0
763,146,953,1307.0
764,146,1120,17.0
765,146,1143,264.0
766,146,1199,102.0
767,146,1270,337.0
